
CR_ID,EQ_ID,Data_Date,EQ_NO,Reading_Time,Reading_Value,Working_Flow,Standard_Flow,Working_Sum,Pressure,Temperature,Standard_Sum,TENANT_ID
19050107512174561315,201901141728344420103096709946,2019-04-30 09:00:00,818120198068,1/5/2019 07:51:21,0,3.0223,3.156,760.0906,103.7969,14.5,803.1869,263
19050107512174561316,201901141728344420103096709946,2019-04-30 10:00:00,818120198068,1/5/2019 07:51:21,0,0.0,0.0,761.0634,103.9531,16.1875,804.2014,263
19050107512174561317,201901141728344420103096709946,2019-04-30 11:00:00,818120198068,1/5/2019 07:51:21,0,2.2667,2.3309,762.0236,103.8281,19.0,805.1926,263
19050107512174561318,201901141728344420103096709946,2019-04-30 12:00:00,818120198068,1/5/2019 07:51:21,0,6.0445,6.1409,766.127,103.6875,22.125,809.3793,263
19050107512974561327,201901141728344420103096709946,2019-04-30 13:00:00,818120198068,1/5/2019 07:51:29,0,0.0,0.0,766.2229,103.8594,24.125,809.4767,263
19050107512974561328,201901141728344420103096709946,2019-04-30 14:00:00,818120198068,1/5/2019 07:51:29,0,0.0,0.0,766.3316,103.9375,28.4375,809.586,263
19050107512974561329,201901141728344420103096709946,2019-04-30 15:00:00,818120198068,1/5/2019 07:51:29,0,0.0,0.0,766.3316,103.7969,29.875,809.586,263
19050107512974561330,201901141728344420103096709946,2019-04-30 16:00:00,818120198068,1/5/2019 07:51:29,0,0.0,0.0,766.3316,103.7344,30.75,809.586,263
19050107513774561343,201901141728344420103096709946,2019-04-30 17:00:00,818120198068,1/5/2019 07:51:38,0,0.0,0.0,766.3316,103.6875,28.625,809.586,263
19050107513774561344,201901141728344420103096709946,2019-04-30 18:00:00,818120198068,1/5/2019 07:51:38,0,0.0,0.0,766.3316,103.7656,26.1875,809.586,263
19050107513774561345,201901141728344420103096709946,2019-04-30 19:00:00,818120198068,1/5/2019 07:51:38,0,0.0,0.0,766.3316,103.6641,24.375,809.586,263
19050107513774561346,201901141728344420103096709946,2019-04-30 20:00:00,818120198068,1/5/2019 07:51:38,0,0.0,0.0,766.3316,103.8281,22.875,809.586,263
19050107514574561351,201901141728344420103096709946,2019-04-30 21:00:00,818120198068,1/5/2019 07:51:45,0,0.0,0.0,766.3316,103.9219,21.875,809.586,263
19050107514574561352,201901141728344420103096709946,2019-04-30 22:00:00,818120198068,1/5/2019 07:51:45,0,0.0,0.0,766.3316,103.9844,21.0625,809.586,263
19050107514574561353,201901141728344420103096709946,2019-04-30 23:00:00,818120198068,1/5/2019 07:51:45,0,0.0,0.0,766.3316,104.0078,20.25,809.586,263
19050107514574561354,201901141728344420103096709946,2019-05-01 00:00:00,818120198068,1/5/2019 07:51:45,0,0.0,0.0,766.3316,104.0547,19.5,809.586,263
19050107515374561359,201901141728344420103096709946,2019-05-01 01:00:00,818120198068,1/5/2019 07:51:53,0,0.0,0.0,766.3318,104.1016,18.8125,809.5862,263
19050107515374561360,201901141728344420103096709946,2019-05-01 02:00:00,818120198068,1/5/2019 07:51:53,0,0.0,0.0,766.3318,104.1016,18.3125,809.5862,263
19050107515374561361,201901141728344420103096709946,2019-05-01 03:00:00,818120198068,1/5/2019 07:51:53,0,0.0,0.0,766.3318,104.1328,17.9375,809.5862,263
19050107515374561362,201901141728344420103096709946,2019-05-01 04:00:00,818120198068,1/5/2019 07:51:53,0,0.0,0.0,766.3318,104.0547,17.3125,809.5862,263
19050107520174561367,201901141728344420103096709946,2019-05-01 05:00:00,818120198068,1/5/2019 07:52:01,0,0.0,0.0,766.3318,104.1484,16.4375,809.5862,263
19050107520174561368,201901141728344420103096709946,2019-05-01 06:00:00,818120198068,1/5/2019 07:52:01,0,0.0,0.0,766.3318,104.1953,15.6875,809.5862,263
19050107520174561369,201901141728344420103096709946,2019-05-01 07:00:00,818120198068,1/5/2019 07:52:01,0,0.0,0.0,766.3318,104.2891,15.5625,809.5862,263
19050107520174561370,201901141728344420103096709946,2019-05-01 08:00:00,818120198068,1/5/2019 07:52:01,0,0.0,0.0,766.3318,104.7578,16.5625,809.5862,263
19050123523774576151,201901141728344420103096709946,2019-05-01 09:00:00,818120198068,1/5/2019 23:52:38,0,0.0,0.0,766.3318,104.3438,18.125,809.5862,263
19050123523774576152,201901141728344420103096709946,2019-05-01 10:00:00,818120198068,1/5/2019 23:52:38,0,0.0,0.0,766.3318,104.5156,20.0625,809.5862,263
19050123523774576153,201901141728344420103096709946,2019-05-01 11:00:00,818120198068,1/5/2019 23:52:38,0,0.0,0.0,766.3318,104.5469,21.875,809.5862,263
19050123523774576154,201901141728344420103096709946,2019-05-01 12:00:00,818120198068,1/5/2019 23:52:38,0,0.0,0.0,766.3318,104.3047,23.375,809.5862,263
19050123524674576155,201901141728344420103096709946,2019-05-01 13:00:00,818120198068,1/5/2019 23:52:46,0,0.0,0.0,766.3318,104.2734,25.8125,809.5862,263
19050123524674576156,201901141728344420103096709946,2019-05-01 14:00:00,818120198068,1/5/2019 23:52:46,0,0.0,0.0,766.3318,104.3047,30.4375,809.5862,263
19050123524674576157,201901141728344420103096709946,2019-05-01 15:00:00,818120198068,1/5/2019 23:52:46,0,0.0,0.0,766.3318,104.2578,32.5625,809.5862,263
19050123524674576158,201901141728344420103096709946,2019-05-01 16:00:00,818120198068,1/5/2019 23:52:46,0,0.0,0.0,766.3318,104.1641,34.0,809.5862,263
19050123525374576159,201901141728344420103096709946,2019-05-01 17:00:00,818120198068,1/5/2019 23:52:54,0,0.0,0.0,766.3318,104.1328,32.0625,809.5862,263
19050123525374576160,201901141728344420103096709946,2019-05-01 18:00:00,818120198068,1/5/2019 23:52:54,0,0.0,0.0,766.3318,104.0703,27.8125,809.5862,263
19050123525374576161,201901141728344420103096709946,2019-05-01 19:00:00,818120198068,1/5/2019 23:52:54,0,0.0,0.0,766.3318,104.1016,25.375,809.5862,263
19050123525374576162,201901141728344420103096709946,2019-05-01 20:00:00,818120198068,1/5/2019 23:52:54,0,0.0,0.0,766.3318,104.1484,23.5625,809.5862,263
19050123530174576163,201901141728344420103096709946,2019-05-01 21:00:00,818120198068,1/5/2019 23:53:02,0,0.0,0.0,766.3318,104.2266,22.0625,809.5862,263
19050123530174576164,201901141728344420103096709946,2019-05-01 22:00:00,818120198068,1/5/2019 23:53:02,0,0.0,0.0,766.3318,104.2734,20.625,809.5862,263
19050123530174576165,201901141728344420103096709946,2019-05-01 23:00:00,818120198068,1/5/2019 23:53:02,0,0.0,0.0,766.3318,104.2891,19.25,809.5862,263
19050123530174576166,201901141728344420103096709946,2019-05-02 00:00:00,818120198068,1/5/2019 23:53:02,0,0.0,0.0,766.3318,104.3281,18.25,809.5862,263
19050207511675017841,201901141728344420103096709946,2019-05-02 01:00:00,818120198068,2/5/2019 07:51:16,0,0.0,0.0,766.3318,104.3438,17.6875,809.5862,263
19050207511675017842,201901141728344420103096709946,2019-05-02 02:00:00,818120198068,2/5/2019 07:51:16,0,0.0,0.0,766.3318,104.3047,17.0625,809.5862,263
19050207511675017843,201901141728344420103096709946,2019-05-02 03:00:00,818120198068,2/5/2019 07:51:16,0,0.0,0.0,766.3318,104.2734,16.6875,809.5862,263
19050207511675017844,201901141728344420103096709946,2019-05-02 04:00:00,818120198068,2/5/2019 07:51:16,0,0.0,0.0,766.3318,104.2422,16.375,809.5862,263
19050207512675017857,201901141728344420103096709946,2019-05-02 05:00:00,818120198068,2/5/2019 07:51:27,0,0.0,0.0,766.3318,104.3203,16.0625,809.5862,263
19050207512675017858,201901141728344420103096709946,2019-05-02 06:00:00,818120198068,2/5/2019 07:51:27,0,0.0,0.0,766.3318,104.3203,15.8125,809.5862,263
19050207512675017859,201901141728344420103096709946,2019-05-02 07:00:00,818120198068,2/5/2019 07:51:27,0,0.0,0.0,766.3318,104.375,15.6875,809.5862,263
19050207512675017860,201901141728344420103096709946,2019-05-02 08:00:00,818120198068,2/5/2019 07:51:27,0,0.0,0.0,766.3318,104.5625,16.125,809.5862,263
19050307511475481291,201901141728344420103096709946,2019-05-02 09:00:00,818120198068,3/5/2019 07:51:15,0,0.0,0.0,766.3318,104.3438,17.8125,809.5862,263
19050307511475481292,201901141728344420103096709946,2019-05-02 10:00:00,818120198068,3/5/2019 07:51:15,0,0.0,0.0,766.3318,104.375,20.0,809.5862,263
19050307511475481293,201901141728344420103096709946,2019-05-02 11:00:00,818120198068,3/5/2019 07:51:15,0,0.0,0.0,766.3318,104.4219,22.5,809.5862,263
19050307511475481294,201901141728344420103096709946,2019-05-02 12:00:00,818120198068,3/5/2019 07:51:15,0,0.0,0.0,766.3318,104.4375,24.125,809.5862,263
19050307512675481307,201901141728344420103096709946,2019-05-02 13:00:00,818120198068,3/5/2019 07:51:26,0,0.0,0.0,766.3318,104.6641,25.9375,809.5862,263
19050307512675481308,201901141728344420103096709946,2019-05-02 14:00:00,818120198068,3/5/2019 07:51:26,0,0.0,0.0,766.3318,104.5938,28.5625,809.5862,263
19050307512675481309,201901141728344420103096709946,2019-05-02 15:00:00,818120198068,3/5/2019 07:51:26,0,0.0,0.0,766.3318,104.6406,30.25,809.5862,263
19050307512675481310,201901141728344420103096709946,2019-05-02 16:00:00,818120198068,3/5/2019 07:51:26,0,0.0,0.0,766.3318,104.3438,33.125,809.5862,263
19050407510375938779,201901141728344420103096709946,2019-05-02 17:00:00,818120198068,4/5/2019 07:51:03,0,0.0,0.0,766.3318,104.1797,31.125,809.5862,263
19050407510375938780,201901141728344420103096709946,2019-05-02 18:00:00,818120198068,4/5/2019 07:51:03,0,0.0,0.0,766.3318,104.0703,27.8125,809.5862,263
19050407510375938781,201901141728344420103096709946,2019-05-02 19:00:00,818120198068,4/5/2019 07:51:03,0,0.0,0.0,766.3318,104.1484,25.8125,809.5862,263
19050407510375938782,201901141728344420103096709946,2019-05-02 20:00:00,818120198068,4/5/2019 07:51:03,0,0.0,0.0,766.3318,104.1797,23.9375,809.5862,263
19050407511175938787,201901141728344420103096709946,2019-05-02 21:00:00,818120198068,4/5/2019 07:51:11,0,0.0,0.0,766.3318,104.3047,22.375,809.5862,263
19050407511175938788,201901141728344420103096709946,2019-05-02 22:00:00,818120198068,4/5/2019 07:51:11,0,0.0,0.0,766.3318,104.3281,21.0,809.5862,263
19050407511175938789,201901141728344420103096709946,2019-05-02 23:00:00,818120198068,4/5/2019 07:51:11,0,0.0,0.0,766.3331,104.3281,19.625,809.5875,263
19050407511175938790,201901141728344420103096709946,2019-05-03 00:00:00,818120198068,4/5/2019 07:51:11,0,0.0,0.0,766.3331,104.2578,18.25,809.5875,263
19050407511875938799,201901141728344420103096709946,2019-05-03 01:00:00,818120198068,4/5/2019 07:51:19,0,0.0,0.0,766.3331,104.3047,17.0,809.5875,263
19050407511875938800,201901141728344420103096709946,2019-05-03 02:00:00,818120198068,4/5/2019 07:51:19,0,0.0,0.0,766.3331,104.3281,16.1875,809.5875,263
19050407511875938801,201901141728344420103096709946,2019-05-03 03:00:00,818120198068,4/5/2019 07:51:19,0,0.0,0.0,766.3331,104.3203,15.4375,809.5875,263
19050407511875938802,201901141728344420103096709946,2019-05-03 04:00:00,818120198068,4/5/2019 07:51:19,0,0.0,0.0,766.3331,104.2734,14.75,809.5875,263
19050507505776395529,201901141728344420103096709946,2019-05-03 05:00:00,818120198068,5/5/2019 07:50:57,0,0.0,0.0,766.3331,104.3047,14.25,809.5875,263
19050507505776395530,201901141728344420103096709946,2019-05-03 06:00:00,818120198068,5/5/2019 07:50:57,0,0.0,0.0,766.3331,104.3438,13.75,809.5875,263
19050507505776395531,201901141728344420103096709946,2019-05-03 07:00:00,818120198068,5/5/2019 07:50:57,0,0.0,0.0,766.3331,104.5,14.0625,809.5875,263
19050507505776395532,201901141728344420103096709946,2019-05-03 08:00:00,818120198068,5/5/2019 07:50:57,0,0.0,0.0,766.3331,105.0313,15.125,809.5875,263
19050507510576395548,201901141728344420103096709946,2019-05-03 09:00:00,818120198068,5/5/2019 07:51:06,0,0.0,0.0,766.3331,104.4219,17.0,809.5875,263
19050507510576395549,201901141728344420103096709946,2019-05-03 10:00:00,818120198068,5/5/2019 07:51:06,0,0.0,0.0,766.3333,104.4375,19.125,809.5877,263
19050507510576395550,201901141728344420103096709946,2019-05-03 11:00:00,818120198068,5/5/2019 07:51:06,0,0.0,0.0,766.3333,104.4219,21.5625,809.5877,263
19050507510576395551,201901141728344420103096709946,2019-05-03 12:00:00,818120198068,5/5/2019 07:51:06,0,0.0,0.0,766.3333,104.2266,24.125,809.5877,263
19050507511476395560,201901141728344420103096709946,2019-05-03 13:00:00,818120198068,5/5/2019 07:51:14,0,0.0,0.0,766.3333,104.4688,27.5,809.5877,263
19050507511476395561,201901141728344420103096709946,2019-05-03 14:00:00,818120198068,5/5/2019 07:51:14,0,0.0,0.0,766.3333,104.1953,31.25,809.5877,263
19050507511476395562,201901141728344420103096709946,2019-05-03 15:00:00,818120198068,5/5/2019 07:51:14,0,0.0,0.0,766.3333,104.625,33.4375,809.5877,263
19050507511476395563,201901141728344420103096709946,2019-05-03 16:00:00,818120198068,5/5/2019 07:51:14,0,0.0,0.0,766.3333,104.0547,34.1875,809.5877,263
19050607504976850480,201901141728344420103096709946,2019-05-03 17:00:00,818120198068,6/5/2019 07:50:50,0,0.0,0.0,766.3333,104.0078,31.875,809.5877,263
19050607504976850481,201901141728344420103096709946,2019-05-03 18:00:00,818120198068,6/5/2019 07:50:50,0,0.0,0.0,766.3335,103.9531,29.4375,809.5879,263
19050607504976850482,201901141728344420103096709946,2019-05-03 19:00:00,818120198068,6/5/2019 07:50:50,0,0.0,0.0,766.3335,104.0078,27.625,809.5879,263
19050607504976850483,201901141728344420103096709946,2019-05-03 20:00:00,818120198068,6/5/2019 07:50:50,0,0.0,0.0,766.3335,104.0391,26.0,809.5879,263
19050607505876850488,201901141728344420103096709946,2019-05-03 21:00:00,818120198068,6/5/2019 07:50:58,0,0.0,0.0,766.3335,104.1797,24.6875,809.5879,263
19050607505876850489,201901141728344420103096709946,2019-05-03 22:00:00,818120198068,6/5/2019 07:50:58,0,0.0,0.0,766.3339,104.1484,23.625,809.5883,263
19050607505876850490,201901141728344420103096709946,2019-05-03 23:00:00,818120198068,6/5/2019 07:50:58,0,0.0,0.0,766.3339,104.1797,22.6875,809.5883,263
19050607505876850491,201901141728344420103096709946,2019-05-04 00:00:00,818120198068,6/5/2019 07:50:58,0,0.0,0.0,766.3339,104.1641,21.6875,809.5883,263
19050607510676850507,201901141728344420103096709946,2019-05-04 01:00:00,818120198068,6/5/2019 07:51:06,0,0.0,0.0,766.3339,104.1016,20.6875,809.5883,263
19050607510676850508,201901141728344420103096709946,2019-05-04 02:00:00,818120198068,6/5/2019 07:51:06,0,0.0,0.0,766.3339,104.1172,19.875,809.5883,263
19050607510676850509,201901141728344420103096709946,2019-05-04 03:00:00,818120198068,6/5/2019 07:51:06,0,0.0,0.0,766.3339,104.0547,19.125,809.5883,263
19050607510676850510,201901141728344420103096709946,2019-05-04 04:00:00,818120198068,6/5/2019 07:51:06,0,0.0,0.0,766.3339,104.0547,18.5625,809.5883,263
19050607511476850523,201901141728344420103096709946,2019-05-04 05:00:00,818120198068,6/5/2019 07:51:14,0,0.0,0.0,766.3339,104.0547,18.1875,809.5883,263
19050607511476850524,201901141728344420103096709946,2019-05-04 06:00:00,818120198068,6/5/2019 07:51:14,0,0.0,0.0,766.3339,104.0391,17.875,809.5883,263
19050607511476850525,201901141728344420103096709946,2019-05-04 07:00:00,818120198068,6/5/2019 07:51:14,0,0.0,0.0,766.3339,103.9922,17.875,809.5883,263
19050607511476850526,201901141728344420103096709946,2019-05-04 08:00:00,818120198068,6/5/2019 07:51:14,0,0.0,0.0,766.3339,103.9844,18.5625,809.5883,263
19050607512276850542,201901141728344420103096709946,2019-05-04 09:00:00,818120198068,6/5/2019 07:51:22,0,0.0,0.0,766.3339,103.9844,19.875,809.5883,263
19050607512276850543,201901141728344420103096709946,2019-05-04 10:00:00,818120198068,6/5/2019 07:51:22,0,0.0,0.0,766.545,103.9531,21.9375,809.8041,263
19050607512276850544,201901141728344420103096709946,2019-05-04 11:00:00,818120198068,6/5/2019 07:51:22,0,1.5111,1.5261,766.9615,103.9063,24.5,810.2252,263
19050607512276850545,201901141728344420103096709946,2019-05-04 12:00:00,818120198068,6/5/2019 07:51:22,0,0.0,0.0,767.6165,103.8438,26.0,810.8853,263
19050607513076850554,201901141728344420103096709946,2019-05-04 13:00:00,818120198068,6/5/2019 07:51:30,0,0.0,0.0,767.6165,104.0234,28.9375,810.8853,263
19050607513076850555,201901141728344420103096709946,2019-05-04 14:00:00,818120198068,6/5/2019 07:51:30,0,0.0,0.0,767.6169,103.9063,33.4375,810.8857,263
19050607513076850556,201901141728344420103096709946,2019-05-04 15:00:00,818120198068,6/5/2019 07:51:30,0,0.0,0.0,767.6169,103.8594,32.3125,810.8857,263
19050607513076850557,201901141728344420103096709946,2019-05-04 16:00:00,818120198068,6/5/2019 07:51:30,0,0.0,0.0,767.6169,103.8281,30.375,810.8857,263
19050607513876850566,201901141728344420103096709946,2019-05-04 17:00:00,818120198068,6/5/2019 07:51:39,0,0.0,0.0,767.6169,103.7344,29.25,810.8857,263
19050607513876850567,201901141728344420103096709946,2019-05-04 18:00:00,818120198068,6/5/2019 07:51:39,0,0.0,0.0,767.6169,103.6875,28.75,810.8857,263
19050607513876850568,201901141728344420103096709946,2019-05-04 19:00:00,818120198068,6/5/2019 07:51:39,0,0.0,0.0,767.6169,103.7188,27.5625,810.8857,263
19050607513876850569,201901141728344420103096709946,2019-05-04 20:00:00,818120198068,6/5/2019 07:51:39,0,0.0,0.0,767.6174,103.7813,26.0625,810.8861,263
19050607514676850582,201901141728344420103096709946,2019-05-04 21:00:00,818120198068,6/5/2019 07:51:46,0,0.0,0.0,767.6174,103.9063,24.9375,810.8861,263
19050607514676850583,201901141728344420103096709946,2019-05-04 22:00:00,818120198068,6/5/2019 07:51:46,0,0.0,0.0,767.6176,103.9531,24.25,810.8864,263
19050607514676850584,201901141728344420103096709946,2019-05-04 23:00:00,818120198068,6/5/2019 07:51:46,0,0.0,0.0,767.6178,103.9531,23.625,810.8865,263
19050607514676850585,201901141728344420103096709946,2019-05-05 00:00:00,818120198068,6/5/2019 07:51:46,0,0.0,0.0,767.6178,103.9844,23.0,810.8865,263
19050607520076850595,201901141728344420103096709946,2019-05-05 01:00:00,818120198068,6/5/2019 07:52:00,0,0.0,0.0,767.6178,103.9922,22.375,810.8865,263
19050607520076850596,201901141728344420103096709946,2019-05-05 02:00:00,818120198068,6/5/2019 07:52:00,0,0.0,0.0,767.6178,103.9219,21.6875,810.8865,263
19050607520076850597,201901141728344420103096709946,2019-05-05 03:00:00,818120198068,6/5/2019 07:52:00,0,0.0,0.0,767.6178,103.875,20.9375,810.8865,263
19050607520076850598,201901141728344420103096709946,2019-05-05 04:00:00,818120198068,6/5/2019 07:52:00,0,0.0,0.0,767.6178,103.9063,20.4375,810.8865,263
19050607520776850607,201901141728344420103096709946,2019-05-05 05:00:00,818120198068,6/5/2019 07:52:08,0,0.0,0.0,767.6178,103.9375,20.125,810.8865,263
19050607520776850608,201901141728344420103096709946,2019-05-05 06:00:00,818120198068,6/5/2019 07:52:08,0,3.0223,3.1027,767.9624,103.8594,19.5625,811.2401,263
19050607520776850609,201901141728344420103096709946,2019-05-05 07:00:00,818120198068,6/5/2019 07:52:08,0,1.1333,1.165,772.1835,103.9219,19.375,815.5748,263
19050607520776850610,201901141728344420103096709946,2019-05-05 08:00:00,818120198068,6/5/2019 07:52:08,0,0.0,0.0,772.2358,103.9375,20.25,815.6285,263
19050623521076866851,201901141728344420103096709946,2019-05-05 09:00:00,818120198068,6/5/2019 23:52:11,0,0.0,0.0,772.2358,104.2891,22.0,815.6285,263
19050623521076866852,201901141728344420103096709946,2019-05-05 10:00:00,818120198068,6/5/2019 23:52:11,0,0.0,0.0,772.2360000000001,104.1641,23.9375,815.6287,263
19050623521076866853,201901141728344420103096709946,2019-05-05 11:00:00,818120198068,6/5/2019 23:52:11,0,1.1333,1.136,772.8536,103.875,26.625,816.25,263
19050623521076866854,201901141728344420103096709946,2019-05-05 12:00:00,818120198068,6/5/2019 23:52:11,0,3.7778,3.7666,777.9936,103.8438,28.125,821.3752,263
19050623521876866999,201901141728344420103096709946,2019-05-05 13:00:00,818120198068,6/5/2019 23:52:19,0,0.0,0.0,779.3439,103.9375,27.875,822.7204,263
19050623521876867000,201901141728344420103096709946,2019-05-05 14:00:00,818120198068,6/5/2019 23:52:19,0,0.0,0.0,779.3439,103.9375,28.625,822.7204,263
19050623521876867001,201901141728344420103096709946,2019-05-05 15:00:00,818120198068,6/5/2019 23:52:19,0,0.0,0.0,779.3439,103.9063,28.6875,822.7204,263
19050623521876867002,201901141728344420103096709946,2019-05-05 16:00:00,818120198068,6/5/2019 23:52:19,0,0.0,0.0,779.3439,103.9063,27.8125,822.7204,263
19050623522676867003,201901141728344420103096709946,2019-05-05 17:00:00,818120198068,6/5/2019 23:52:27,0,0.0,0.0,779.3439,103.8438,27.5,822.7204,263
19050623522676867004,201901141728344420103096709946,2019-05-05 18:00:00,818120198068,6/5/2019 23:52:27,0,0.0,0.0,779.3439,103.875,26.375,822.7204,263
19050623522676867005,201901141728344420103096709946,2019-05-05 19:00:00,818120198068,6/5/2019 23:52:27,0,0.0,0.0,779.3439,103.9844,25.375,822.7204,263
19050623522676867006,201901141728344420103096709946,2019-05-05 20:00:00,818120198068,6/5/2019 23:52:27,0,0.0,0.0,779.3442,104.0703,24.5625,822.7206,263
19050623523476867007,201901141728344420103096709946,2019-05-05 21:00:00,818120198068,6/5/2019 23:52:35,0,0.0,0.0,779.3446,104.1797,23.9375,822.721,263
19050623523476867008,201901141728344420103096709946,2019-05-05 22:00:00,818120198068,6/5/2019 23:52:35,0,0.0,0.0,779.3446,104.2734,23.5,822.721,263
19050623523476867009,201901141728344420103096709946,2019-05-05 23:00:00,818120198068,6/5/2019 23:52:35,0,0.0,0.0,779.3446,104.3047,23.0625,822.721,263
19050623523476867010,201901141728344420103096709946,2019-05-06 00:00:00,818120198068,6/5/2019 23:52:35,0,0.0,0.0,779.3446,104.3438,22.6875,822.721,263
19050623524276867012,201901141728344420103096709946,2019-05-06 01:00:00,818120198068,6/5/2019 23:52:42,0,0.0,0.0,779.3446,104.3906,22.3125,822.721,263
19050623524276867013,201901141728344420103096709946,2019-05-06 02:00:00,818120198068,6/5/2019 23:52:42,0,0.0,0.0,779.3446,104.3594,21.9375,822.721,263
19050623524276867014,201901141728344420103096709946,2019-05-06 03:00:00,818120198068,6/5/2019 23:52:42,0,0.0,0.0,779.3446,104.3906,21.25,822.721,263
19050623524276867015,201901141728344420103096709946,2019-05-06 04:00:00,818120198068,6/5/2019 23:52:42,0,0.0,0.0,779.3446,104.4688,20.4375,822.721,263
19050623525076867016,201901141728344420103096709946,2019-05-06 05:00:00,818120198068,6/5/2019 23:52:51,0,0.0,0.0,779.3446,104.5469,19.75,822.721,263
19050623525076867017,201901141728344420103096709946,2019-05-06 06:00:00,818120198068,6/5/2019 23:52:51,0,3.0223,3.1268,779.5958,104.4375,18.9375,822.9808,263
19050623525076867018,201901141728344420103096709946,2019-05-06 07:00:00,818120198068,6/5/2019 23:52:51,0,1.5111,1.5671,783.6446,104.5469,18.5625,827.175,263
19050623525076867019,201901141728344420103096709946,2019-05-06 08:00:00,818120198068,6/5/2019 23:52:51,0,0.0,0.0,783.7785,104.7578,18.9375,827.3139,263
19050623525876867020,201901141728344420103096709946,2019-05-06 09:00:00,818120198068,6/5/2019 23:52:59,0,0.3778,0.3912,784.0989999999999,104.7109,19.4375,827.6459,263
19050623525876867021,201901141728344420103096709946,2019-05-06 10:00:00,818120198068,6/5/2019 23:52:59,0,0.0,0.0,787.2321,104.8828,19.5625,830.8875,263
19050623525876867022,201901141728344420103096709946,2019-05-06 11:00:00,818120198068,6/5/2019 23:52:59,0,1.5111,1.5608,787.3937,104.7578,20.3125,831.0545,263
19050623525876867023,201901141728344420103096709946,2019-05-06 12:00:00,818120198068,6/5/2019 23:52:59,0,1.5111,1.555,791.2783,104.6641,21.125,835.0566,263
19050623530676867024,201901141728344420103096709946,2019-05-06 13:00:00,818120198068,6/5/2019 23:53:07,0,0.0,0.0,791.3417,104.7422,22.6875,835.1219,263
19050623530676867025,201901141728344420103096709946,2019-05-06 14:00:00,818120198068,6/5/2019 23:53:07,0,0.0,0.0,791.3417,105.0,24.8125,835.1219,263
19050623530676867026,201901141728344420103096709946,2019-05-06 15:00:00,818120198068,6/5/2019 23:53:07,0,0.0,0.0,791.3417,104.6797,25.875,835.1219,263
19050623530676867027,201901141728344420103096709946,2019-05-06 16:00:00,818120198068,6/5/2019 23:53:07,0,0.0,0.0,791.3417,104.625,25.875,835.1219,263
19050623531576867032,201901141728344420103096709946,2019-05-06 17:00:00,818120198068,6/5/2019 23:53:15,0,0.0,0.0,791.3417,104.5938,23.6875,835.1219,263
19050623531576867033,201901141728344420103096709946,2019-05-06 18:00:00,818120198068,6/5/2019 23:53:15,0,0.0,0.0,791.3417,104.5938,21.9375,835.1219,263
19050623531576867034,201901141728344420103096709946,2019-05-06 19:00:00,818120198068,6/5/2019 23:53:15,0,0.0,0.0,791.3422,104.5625,20.5625,835.1223,263
19050623531576867035,201901141728344420103096709946,2019-05-06 20:00:00,818120198068,6/5/2019 23:53:15,0,0.0,0.0,791.3422,104.625,19.5625,835.1223,263
19050623532276867038,201901141728344420103096709946,2019-05-06 21:00:00,818120198068,6/5/2019 23:53:22,0,0.0,0.0,791.3423,104.6797,18.8125,835.1226,263
19050623532276867039,201901141728344420103096709946,2019-05-06 22:00:00,818120198068,6/5/2019 23:53:22,0,0.0,0.0,791.3430000000001,104.6797,18.3125,835.1232,263
19050623532276867040,201901141728344420103096709946,2019-05-06 23:00:00,818120198068,6/5/2019 23:53:22,0,0.0,0.0,791.3430000000001,104.6797,17.9375,835.1232,263
19050623532276867041,201901141728344420103096709946,2019-05-07 00:00:00,818120198068,6/5/2019 23:53:22,0,0.0,0.0,791.3430000000001,104.6797,17.5625,835.1232,263
19050707504477314703,201901141728344420103096709946,2019-05-07 01:00:00,818120198068,7/5/2019 07:50:45,0,0.0,0.0,791.3430000000001,104.6406,17.1875,835.1232,263
19050707504477314704,201901141728344420103096709946,2019-05-07 02:00:00,818120198068,7/5/2019 07:50:45,0,0.0,0.0,791.3441,104.5938,16.875,835.1243,263
19050707504477314705,201901141728344420103096709946,2019-05-07 03:00:00,818120198068,7/5/2019 07:50:45,0,0.0,0.0,791.3441,104.5469,16.625,835.1243,263
19050707504477314706,201901141728344420103096709946,2019-05-07 04:00:00,818120198068,7/5/2019 07:50:45,0,0.0,0.0,791.3441,104.5313,16.375,835.1243,263
19050707505377314715,201901141728344420103096709946,2019-05-07 05:00:00,818120198068,7/5/2019 07:50:53,0,0.0,0.0,791.3441,104.5156,16.125,835.1243,263
19050707505377314716,201901141728344420103096709946,2019-05-07 06:00:00,818120198068,7/5/2019 07:50:53,0,3.0223,3.1616,791.6626,104.3906,15.625,835.4573,263
19050707505377314717,201901141728344420103096709946,2019-05-07 07:00:00,818120198068,7/5/2019 07:50:53,0,1.1333,1.1858,795.6674,104.4531,15.75,839.6462,263
19050707505377314718,201901141728344420103096709946,2019-05-07 08:00:00,818120198068,7/5/2019 07:50:53,0,0.0,0.0,795.7173,104.625,16.375,839.6985,263
19050807503977778314,201901141728344420103096709946,2019-05-07 09:00:00,818120198068,8/5/2019 07:50:39,0,0.0,0.0,795.7173,104.5781,16.9375,839.6985,263
19050807503977778315,201901141728344420103096709946,2019-05-07 10:00:00,818120198068,8/5/2019 07:50:39,0,0.0,0.0,796.7407,104.8516,17.6875,840.7635,263
